City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,CityDate,Temp (C)
214,Vangaindrano,-23.35,47.6,293.36,84,26,1.82,MG,1594738625,20.210000000000036
215,Mar del Plata,-38.0,-57.56,280.37,70,75,5.1,AR,1594738430,7.220000000000027
216,Muisne,0.6,-80.03,297.5,86,95,4.59,EC,1594738625,24.350000000000023
217,Nome,64.5,-165.41,282.59,81,20,1.4,US,1594738447,9.439999999999998
218,Presidencia Roque Sáenz Peña,-26.79,-60.44,288.21,44,0,3.16,AR,1594738625,15.060000000000002
219,Hambantota,6.12,81.12,301.15,94,40,4.6,LK,1594738307,28.0
220,Kloulklubed,7.04,134.26,301.15,78,75,4.6,PW,1594738416,28.0
221,Neyshabur,36.21,58.8,304.69,18,89,5.27,IR,1594738625,31.54000000000002
222,Egvekinot,66.32,-179.17,280.47,95,100,0.68,RU,1594738625,7.32000000000005
223,Bengkulu,-3.8,102.27,299.14,80,99,4.21,ID,1594738413,25.99000000000001
224,Emerald,-23.53,148.17,283.15,53,0,4.1,AU,1594738626,10.0
225,Channel-Port aux Basques,47.57,-59.14,290.32,87,100,2.61,CA,1594738626,17.170000000000016
226,Puerto Ayora,-0.74,-90.35,293.71,93,98,0.45,EC,1594738409,20.560000000000002
227,Salinas,36.68,-121.66,288.15,77,90,1.5,US,1594738437,15.0
228,Muromtsevo,56.37,75.24,291.84,69,66,2.43,RU,1594738626,18.689999999999998
229,Mehamn,71.04,27.85,282.15,81,75,4.6,NO,1594738424,9.0
230,Kitimat,54.05,-128.65,285.15,87,90,3.1,CA,1594738626,12.0
231,Le Port,-20.94,55.29,295.15,78,40,5.1,RE,1594738626,22.0
232,Flinders,-34.58,150.86,285.37,86,94,4.02,AU,1594738429,12.220000000000027
233,Kapuskasing,49.42,-82.43,293.15,82,75,3.1,CA,1594738626,20.0
234,Svetlopolyansk,59.42,52.36,301.72,66,71,2.88,RU,1594738626,28.57000000000005
235,Taos,36.41,-105.57,292.04,45,20,3.6,US,1594738627,18.890000000000043
236,Gravdal,68.12,13.5,291.15,59,20,3.1,NO,1594738627,18.0
237,Ţahţā,26.77,31.5,312.15,13,0,4.1,EG,1594738627,39.0
238,Edson,53.58,-116.44,287.15,50,75,4.6,CA,1594738428,14.0
239,Hithadhoo,-0.6,73.08,302.95,67,43,1.36,MV,1594738407,29.80000000000001
240,Ludvika,60.15,15.19,287.59,87,100,1.5,SE,1594738477,14.439999999999998
241,Port Moresby,-9.44,147.18,297.29,90,14,5.4,PG,1594738452,24.140000000000043
242,Kirkland Lake,48.14,-80.04,294.15,73,1,0.48,CA,1594738627,21.0
243,Pindiga,9.98,10.93,301.97,58,73,2.41,NG,1594738627,28.82000000000005
244,Leningradskiy,69.38,178.42,276.02,91,100,5.27,RU,1594738429,2.8700000000000045
245,Kapustin Yar,48.58,45.74,302.75,50,100,3.19,RU,1594738627,29.600000000000023
246,Harsīn,34.27,47.59,307.15,4,0,6.2,IR,1594738628,34.0
247,Diamantino,-14.41,-56.45,308.02,28,16,1.13,BR,1594738348,34.870000000000005
248,Kavaratti,10.57,72.64,301.45,76,100,8.09,IN,1594738628,28.30000000000001
249,Athabasca,54.72,-113.29,287.71,70,100,8.17,CA,1594738467,14.560000000000002
250,Bambous Virieux,-20.34,57.76,294.82,83,6,0.45,MU,1594738429,21.670000000000016
251,Seoul,37.57,126.98,295.15,64,90,1.25,KR,1594738405,22.0
252,Nara,34.69,135.8,296.48,77,98,4.17,JP,1594738628,23.33000000000004
253,Taganak,6.08,118.3,299.15,88,20,3.59,PH,1594738628,26.0
254,College,64.86,-147.8,285.15,93,75,2.1,US,1594738426,12.0
255,Port Macquarie,-31.43,152.92,287.15,67,54,7.7,AU,1594738268,14.0
256,Sawtell,-30.38,153.1,286.15,62,2,3.6,AU,1594738628,13.0
257,Deputatsky,69.3,139.9,282.73,92,92,1.84,RU,1594738407,9.580000000000041
258,Jumla,29.27,82.18,291.3,72,68,1.33,NP,1594738629,18.150000000000034
259,Alofi,-19.06,-169.92,295.15,73,75,5.1,NU,1594738414,22.0
260,Fairbanks,64.84,-147.72,285.15,100,90,2.1,US,1594738290,12.0
261,Tuktoyaktuk,69.45,-133.04,285.15,76,40,4.1,CA,1594738417,12.0
262,Shitanjing,39.23,106.34,298.85,38,2,4.19,CN,1594738629,25.700000000000045
263,Carutapera,-1.2,-46.02,301.93,76,13,2.94,BR,1594738386,28.78000000000003
264,Chui,-33.7,-53.46,281.56,54,0,6.25,UY,1594738112,8.410000000000025
265,Kudahuvadhoo,2.67,72.89,302.76,65,45,1.26,MV,1594738629,29.610000000000014
266,Marzuq,14.4,46.47,305.19,30,67,6.27,YE,1594738629,32.04000000000002
267,Taltal,-25.4,-70.48,290.94,50,17,1.24,CL,1594738410,17.79000000000002
268,Kruisfontein,-34.0,24.73,282.95,75,80,7.5,ZA,1594738151,9.800000000000011
269,Itarema,-2.92,-39.92,303.15,49,0,5.42,BR,1594738630,30.0
270,Kysyl-Syr,63.9,122.76,291.01,68,0,1.54,RU,1594738630,17.860000000000014
271,Adrar,20.5,-10.07,315.3,13,19,4.5,MR,1594738419,42.150000000000034
272,Northam,51.03,-4.22,289.82,81,97,4.92,GB,1594738408,16.670000000000016
273,Dingle,11.0,122.67,298.92,87,56,1.41,PH,1594738427,25.77000000000004
274,Praia,14.92,-23.51,302.15,74,75,4.1,CV,1594738438,29.0
275,Koutiala,12.39,-5.46,305.98,45,28,3.85,ML,1594738630,32.83000000000004
276,‘Āhuimanu,21.44,-157.84,296.15,100,90,5.06,US,1594738630,23.0
277,Shinshiro,34.9,137.5,297.04,91,99,1.86,JP,1594738630,23.890000000000043
278,Gēdo,9.02,37.45,288.13,100,81,0.44,ET,1594738630,14.980000000000018
279,Zhezkazgan,47.8,67.71,302.98,27,0,7.27,KZ,1594738432,29.83000000000004
280,Ryki,51.63,21.93,295.37,41,79,1.61,PL,1594738631,22.220000000000027
281,Aklavik,68.22,-135.01,284.15,93,75,2.6,CA,1594738414,11.0
282,Dukat,62.55,155.55,286.35,71,94,1.84,RU,1594738631,13.200000000000045
283,Haverfordwest,51.8,-4.97,289.82,72,100,7.2,GB,1594738631,16.670000000000016
284,Tromsø,69.65,18.96,291.15,48,20,2.1,NO,1594738334,18.0
285,Dingcheng,32.13,115.04,294.3,93,100,4.64,CN,1594738448,21.150000000000034
286,Hasaki,35.73,140.83,293.15,100,75,4.6,JP,1594738631,20.0
287,Buenos Aires,-34.61,-58.38,282.15,34,0,2.1,AR,1594738498,9.0
288,Maragogi,-9.01,-35.22,299.92,70,32,3.94,BR,1594738386,26.77000000000004
289,Toamasina,-18.17,49.38,297.15,78,20,1.0,MG,1594738632,24.0
290,Villiers,-27.03,28.6,279.91,53,0,6.45,ZA,1594738632,6.760000000000048
291,Shubarkuduk,49.14,56.49,308.23,18,0,5.02,KZ,1594738632,35.08000000000004
292,La Palma,33.85,-118.05,294.82,68,90,2.1,US,1594738632,21.670000000000016
293,Yulara,-25.24,130.99,283.15,37,0,5.1,AU,1594738430,10.0
294,San Vicente,-26.62,-54.13,286.11,55,0,2.72,AR,1594738448,12.960000000000036
295,Longkou,37.65,120.33,296.38,76,0,2.21,CN,1594738632,23.230000000000018
296,Rawson,-43.3,-65.1,278.34,65,66,3.47,AR,1594738446,5.189999999999998
297,Broome,42.25,-75.83,294.82,68,75,3.1,US,1594738411,21.670000000000016
298,Champerico,14.3,-91.92,300.15,74,20,0.46,GT,1594738451,27.0
299,Viedma,-40.81,-63.0,280.59,56,44,4.1,AR,1594738633,7.439999999999998
300,Powell River,49.85,-124.54,287.59,93,40,1.0,CA,1594738633,14.439999999999998
301,Aripuanã,-9.17,-60.63,306.53,35,0,1.46,BR,1594738633,33.379999999999995
302,Tokur,53.13,132.9,288.59,78,34,0.39,RU,1594738408,15.439999999999998
303,Marrakesh,31.63,-8.01,312.15,17,20,2.6,MA,1594738633,39.0
304,Evensk,61.95,159.23,282.08,94,93,0.78,RU,1594738290,8.930000000000007
305,Tshela,-4.98,12.93,301.11,52,68,2.32,CD,1594738633,27.960000000000036
306,San Andrés,12.58,-81.7,303.15,74,90,7.2,CO,1594738608,30.0
307,Jaciara,-15.97,-54.97,307.09,29,15,1.51,BR,1594738633,33.94
308,Bagdarin,54.43,113.6,288.9,87,30,0.68,RU,1594738633,15.75
309,Tandaltī,13.02,31.87,309.8,24,1,0.74,SD,1594738634,36.650000000000034
310,Tilichiki,60.47,166.1,282.19,100,100,2.09,RU,1594738408,9.04000000000002
311,Longhua,23.61,114.19,301.67,68,6,1.18,CN,1594738634,28.52000000000004
312,Pizarro,4.95,-77.37,300.19,79,94,1.03,CO,1594738634,27.04000000000002
313,São José da Coroa Grande,-8.9,-35.15,299.98,68,33,3.86,BR,1594738447,26.83000000000004
314,Kaniama,-7.57,24.18,305.55,19,91,1.46,CD,1594738634,32.400000000000034
315,Cabo San Lucas,22.89,-109.91,302.59,62,26,0.45,MX,1594738183,29.439999999999998
